31.232999,121.474106
31.233229,121.474857
31.234157,121.472194
31.230366,121.469734
31.231518,121.468941
31.232336,121.476473
31.234909,121.473892
31.228346,121.473287
31.234409,121.475741
31.230971,121.47737
31.235119,121.475456
31.235358,121.475288
31.232728,121.477556
31.237378,121.473199
31.235305,121.478391
31.234364,121.479507
31.230152,121.480027
31.231762,121.463872
31.230976,121.481544
31.233358,121.48147
31.22558,121.478218
31.236263,121.480072
31.227087,121.480034
31.223741,121.473545
31.223817,121.474697
31.231267,121.462964
31.229024,121.462639
31.226366,121.481323
31.230788,121.461698
31.235937,121.462722
31.241246,121.472199
31.229792,121.461441
31.224384,121.4805
31.234587,121.484359
31.236526,121.483825
31.22102,121.474365
31.242977,121.472054
31.236113,121.484848
31.23696,121.48455
31.238297,121.483993
31.232426,121.486824
31.237521,121.48527
31.220508,121.478727
31.2194,121.470047
31.244516,121.472357
31.235777,121.488018
31.234818,121.455101
31.227827,121.455302
31.228176,121.490272
31.228311,121.454947
31.215924,121.474756
31.240505,121.48848
31.228223,121.454117
31.218058,121.462315
31.24086,121.45691
31.215229,121.468512
31.220551,121.457809
31.227775,121.4533
31.233735,121.452645
31.21736,121.484093
31.232461,121.452225
31.240152,121.490547
31.22245,121.490089
31.242598,121.456456
31.223087,121.454621
31.225837,121.492182
31.229896,121.493245
31.21513,121.465202
31.216054,121.484277
31.213398,121.468003
31.25098,121.469904
31.245893,121.456713
31.244385,121.45497
31.212248,121.476675
31.216463,121.457775
31.215305,121.458435
31.224299,121.45028
31.24433,121.45365
31.210878,121.471108
31.215531,121.457133
31.244717,121.492263
31.226759,121.448493
31.223057,121.449805
31.252848,121.47751
31.210506,121.467001
31.248351,121.455773
31.227956,121.498068
31.209573,121.476712
31.246056,121.452385
31.248721,121.490199
31.223196,121.44799
31.251826,121.485443
31.225594,121.498512
31.208879,121.476897
31.22321,121.447233
31.25279,121.484464
31.250764,121.456667
31.22497,121.446189
31.235152,121.49997
31.237325,121.499723
31.210724,121.486157
31.22391,121.44594
31.234294,121.500721
31.237121,121.500322
31.238855,121.500086
31.24185,121.446338
31.207253,121.467891
31.246439,121.495979
31.233509,121.443161
31.206417,121.472618
31.236488,121.501721
31.238179,121.501393
31.206696,121.477998
31.218874,121.446488
31.223433,121.501389
31.205739,121.468782
31.222172,121.443354
31.238458,121.503215
31.248486,121.497742
31.215357,121.446991
31.241505,121.502545
31.249193,121.497289
31.212307,121.450043
31.236932,121.441008
31.209843,121.45298
31.254377,121.491422
31.233833,121.505284
31.258604,121.481842
31.205871,121.459759
31.20815,121.490696
31.235344,121.50531
31.242821,121.442276
31.256518,121.456139
31.240894,121.504257
31.24281,121.44125
31.203688,121.462502
31.237192,121.438866
31.20324,121.481913
31.235372,121.507061
31.24118,121.506554
31.235789,121.508022
31.230683,121.436927
31.259035,121.489042
31.225617,121.437261
31.240282,121.507362
31.263091,121.474964
31.238572,121.435232
31.252337,121.442635
31.198981,121.47781
31.233508,121.433817
31.242115,121.509638
31.238884,121.510865
31.198636,121.465099
31.207667,121.444802
31.203118,121.493967
31.201441,121.454231
31.231126,121.51293
31.262506,121.491026
31.216622,121.435657
31.250244,121.507603
31.22663,121.51363
31.1969,121.482482
31.233055,121.514549
31.235951,121.430952
31.227456,121.430731
31.232181,121.514932
31.231474,121.429764
31.231361,121.515623
31.228425,121.515465
31.260673,121.499428
31.230887,121.515947
31.268057,121.482853
31.218765,121.431541
31.231211,121.5166
31.228441,121.516475
31.218984,121.430875
31.222529,121.515948
31.262695,121.499644
31.264191,121.497654
31.270482,121.477998
31.198536,121.448431
31.228186,121.426972
31.270646,121.478488
31.22917,121.51886
31.271303,121.47334
31.264244,121.499177
31.2048,121.437968
31.243151,121.517707
31.228476,121.519709
31.254362,121.431722
31.251328,121.516247
31.210193,121.429833
31.191337,121.457147
31.237704,121.423449
31.263054,121.507302
31.210177,121.428644
31.195262,121.444888
31.227268,121.52345
31.272702,121.491357
31.201541,121.434933
31.229257,121.524293
31.260042,121.512474
31.256545,121.515812
31.261197,121.51163
31.261639,121.511408
31.227941,121.524764
31.191966,121.447321
31.239899,121.524796
31.273935,121.45327
31.204474,121.430137
31.21677,121.42247
31.197882,121.436763
31.205923,121.516784
31.195732,121.439615
31.277367,121.478165
31.211461,121.42391
31.22989,121.526847
31.229987,121.527038
31.236906,121.418501
31.188571,121.493381
31.208548,121.520013
31.277997,121.465744
31.192474,121.442986
31.186518,121.458701
31.199876,121.432568
31.229555,121.527685
31.195227,121.437672
31.202454,121.429314
31.1949,121.437866
31.186174,121.457205
31.193005,121.440544
31.194345,121.437971
31.185157,121.486148
31.203432,121.518188
31.196216,121.434416
31.194722,121.436398
31.263228,121.51561
31.200262,121.429089
31.21822,121.417837
31.240319,121.529225
31.218679,121.416828
31.237654,121.415085
31.219051,121.416588
31.195388,121.512592
31.190978,121.438711
31.22472,121.530632
31.243724,121.415685
31.188574,121.442177
31.255682,121.420685
31.184624,121.494342
31.235541,121.413568
31.215837,121.416237
31.225628,121.531653
31.182212,121.486329
31.183172,121.454558
31.234358,121.413138
31.217699,121.530336
31.216573,121.415284
31.222366,121.531715
31.212048,121.528748
31.273008,121.509758
31.193299,121.431328
31.182381,121.493431
31.217123,121.413714
31.223572,121.533361
31.217568,121.532438
31.185272,121.442497
31.224057,121.534359
31.225103,121.534615
31.260592,121.525344
31.252018,121.531136
31.186402,121.437933
31.278386,121.439824
31.280546,121.443682
31.217225,121.534781
31.197037,121.422516
31.234528,121.537264
31.195821,121.423113
31.185847,121.509293
31.273854,121.515119
31.217484,121.409407
31.284212,121.449704
31.213403,121.534608
31.271814,121.518469
31.230064,121.538265
31.24425,121.537145
31.186944,121.431699
31.286395,121.491145
31.186144,121.432729
31.183067,121.437342
31.275094,121.517949
31.281979,121.438208
31.178954,121.44354
31.281842,121.507558
31.288815,121.487687
31.289728,121.482585
31.179157,121.503628
31.234846,121.541503
31.198387,121.415222
31.201474,121.532632
31.21641,121.540436
31.207469,121.408278
31.232522,121.40165
31.184029,121.428218
31.291169,121.488673
31.207234,121.407189
31.173576,121.495049
31.286294,121.505126
31.174073,121.447839
31.273745,121.52505
31.25651,121.406836
31.211337,121.404784
31.279959,121.42765
31.205471,121.406641
31.18648,121.42218
31.218375,121.544187
31.210068,121.403667
31.294901,121.475457
31.205187,121.405239
31.271034,121.414336
31.275725,121.418747
31.209222,121.402762
31.211728,121.401686
31.20892,121.402598
31.294261,121.490423
31.264854,121.5378
31.296035,121.458423
31.188005,121.415568
31.171142,121.44321
31.27085,121.534586
31.224653,121.549264
31.271632,121.4113
31.206369,121.40126
31.226764,121.550031
31.203016,121.402527
31.174165,121.43352
31.166143,121.457584
31.222838,121.395198
31.179743,121.522001
31.179586,121.521973
31.201939,121.402054
31.22324,121.394528
31.270314,121.537737
31.225763,121.551706
31.204759,121.545637
31.298411,121.457224
31.197773,121.403717
31.180907,121.419742
31.206419,121.398689
31.192213,121.538381
31.288241,121.518354
31.17706,121.423595
31.222699,121.392275
31.293921,121.436822
31.235749,121.391658
31.175084,121.519791
31.186672,121.534922
31.300865,121.487188
31.209938,121.551325
31.198166,121.399399
31.276582,121.408198
31.274408,121.539112
31.185716,121.408965
31.298726,121.443997
31.24418,121.555209
31.168705,121.432543
31.296335,121.50926
31.23321,121.556763
31.29068,121.521613
31.195953,121.399118
31.175992,121.417827
31.226596,121.558065
31.171622,121.42344
31.213921,121.38918
31.188482,121.40289
31.167775,121.428302
31.275498,121.543053
31.252511,121.388908
31.214373,121.387393
31.157201,121.482031
31.178668,121.534592
31.30496,121.452492
31.200234,121.392663
31.161958,121.50812
31.19837,121.392479
31.167085,121.42535
31.298635,121.515361
31.172164,121.415836
31.176691,121.409554
31.232502,121.382467
31.245205,121.383803
31.300917,121.512978
31.303154,121.507417
31.300372,121.514398
31.245817,121.383064
31.299903,121.516895
31.211739,121.561616
31.301737,121.515511
31.302615,121.513684
31.243457,121.380903
31.212452,121.562714
31.22251,121.380113
31.303277,121.513954
31.301642,121.51831
31.232446,121.378829
31.159007,121.432622
31.244265,121.379582
31.171191,121.410215
31.207466,121.562932
31.187804,121.393148
31.169573,121.411884
31.150514,121.476286
31.305473,121.513641
31.294113,121.535036
31.180194,121.547627
31.159613,121.426035
31.172726,121.405237
31.308959,121.508854
31.270952,121.558559
31.149947,121.491864
31.311073,121.505379
31.216675,121.375386
31.188114,121.387444
31.217495,121.37465
31.17215,121.40135
31.170998,121.401184
31.302284,121.53074
31.311716,121.511034
31.309266,121.518094
31.152241,121.431801
31.17554,121.550713
31.320573,121.470967
31.320065,121.485108
31.318529,121.446038
31.163797,121.40361
31.161517,121.405802
31.236791,121.366696
31.316882,121.510203
31.208954,121.369309
31.191612,121.37675
31.165192,121.399426
31.163904,121.398932
31.32032,121.505648
31.176416,121.385078
31.322004,121.445102
31.316176,121.521802
31.239572,121.583016
31.256519,121.579666
31.25016,121.581449
31.179328,121.380066
31.161481,121.39783
31.258925,121.36561
31.254219,121.364121
31.324921,121.448306
31.256103,121.581202
31.137795,121.448703
31.206024,121.363918
31.21843,121.36058
31.140257,121.513527
31.227531,121.358213
31.318404,121.52645
31.327108,121.444335
31.311864,121.539701
31.242266,121.588604
31.230316,121.356003
31.167416,121.383433
31.218061,121.356787
31.225123,121.355793
31.142305,121.525875
31.22715,121.35531
31.321823,121.525911
31.181599,121.370057
31.171694,121.37742
31.219307,121.35495
31.200583,121.585777
31.176804,121.37158
31.221996,121.353321
31.174117,121.372801
31.330351,121.509145
31.331406,121.440162
31.198097,121.587251
31.334028,121.491802
31.173881,121.37156
31.145426,121.404466
31.221335,121.351305
31.205326,121.590834
31.172793,121.371786
31.230205,121.350176
31.134697,121.425118
31.271333,121.587329
31.260935,121.592495
31.148798,121.393951
31.171074,121.369209
31.335224,121.43807
31.337623,121.445651
31.338108,121.5016
31.170181,121.3668
31.12592,121.506145
31.154238,121.563805
31.157204,121.377903
31.158027,121.568314
31.335449,121.516608
31.326313,121.406049
31.264022,121.347621
31.315174,121.385296
31.194987,121.348294
31.157888,121.373306
31.119566,121.456084
31.205273,121.601158
31.203147,121.601353
31.255072,121.342172
31.281175,121.593649
31.193351,121.34618
31.200418,121.601986
31.12481,121.422759
31.222881,121.606899
31.117012,121.460382
31.281973,121.350104
31.276522,121.598789
31.133786,121.397605
31.281428,121.348162
31.196336,121.603648
31.320441,121.381406
31.253051,121.609
31.137516,121.385557
31.130149,121.397387
31.295793,121.591694
31.193838,121.606934
31.255286,121.611637
31.266642,121.608688
31.268813,121.336847
31.269262,121.610196
31.158692,121.354932
31.157241,121.355694
31.178005,121.605657
31.279859,121.609276
31.154323,121.354325
31.240265,121.323547
31.31234,121.588664
31.177711,121.608765
31.257062,121.61981
31.192424,121.329435
31.193631,121.328765
31.154844,121.349746
31.155525,121.34888
31.238016,121.320203
31.263531,121.620816
31.154906,121.348768
31.122569,121.558427
31.293371,121.610098
31.194737,121.321887
31.194448,121.321308
31.210896,121.628275
31.220907,121.630005
31.135906,121.361182
31.209038,121.628941
31.213595,121.314965
31.105666,121.41136
31.131873,121.363736
31.366256,121.443124
31.318153,121.597815
31.27752,121.62493
31.262026,121.630214
31.108139,121.400204
31.096896,121.508541
31.365965,121.433422
31.105689,121.403006
31.198903,121.314202
31.198338,121.314354
31.334176,121.583471
31.193287,121.315516
31.195377,121.314757
31.129429,121.361145
31.15536,121.335335
31.191353,121.315692
31.313838,121.605681
31.193246,121.314533
31.288598,121.320972
31.150796,121.336747
31.345188,121.372055
31.191732,121.312871
31.299465,121.326118
31.123933,121.36315
31.201243,121.308962
31.114529,121.569618
31.192858,121.310951
31.097282,121.413153
31.103695,121.39602
31.337335,121.586905
31.347002,121.573839
31.296909,121.321304
31.106516,121.387133
31.090528,121.520882
31.313902,121.615555
31.108249,121.378549
31.108145,121.377701
31.145147,121.329967
31.107225,121.3753
31.382192,121.495496
31.082265,121.503786
31.188423,121.302423
31.189484,121.30156
31.349703,121.587647
31.130371,121.60804
31.31134,121.31781
31.211053,121.651718
31.208928,121.291758
31.113638,121.593983
31.266133,121.65251
31.148231,121.316018
31.092153,121.386201
31.362496,121.368503
31.214214,121.656747
31.10344,121.362815
31.085475,121.398757
31.360231,121.362462
31.140597,121.319219
31.392876,121.489021
31.203249,121.284729
31.149608,121.305789
31.171813,121.293156
31.395937,121.490886
31.399111,121.485674
31.098198,121.595765
31.116384,121.619213
31.097323,121.349946
31.07109,121.40549
31.069086,121.404702
31.247002,121.674067
31.404754,121.481948
31.10491,121.61318
31.240689,121.677414
31.166674,121.277259
31.409128,121.508663
31.147856,121.658948
31.28033,121.676524
31.388154,121.358281
31.139114,121.662002
31.144621,121.665972
31.092994,121.323343
31.042776,121.467714
31.041194,121.456363
31.092776,121.316411
31.32987,121.278399
31.039196,121.451377
31.200239,121.695994
31.390458,121.336355
31.186157,121.6992
31.138994,121.679135
31.402251,121.350569
31.184653,121.699873
31.0729,121.32139
31.231672,121.226236
31.330929,121.254393
31.346831,121.260872
31.116146,121.260284
31.353146,121.260505
31.025867,121.387978
31.15431,121.227707
31.286914,121.216609
31.148709,121.227256
31.385133,121.278789
31.358597,121.252408
31.280334,121.210843
31.006279,121.404111
31.126679,121.227382
31.17298,121.739336
31.383686,121.256167
31.277881,121.193894
31.288383,121.186998
31.196206,121.764152
31.397641,121.247911
31.390531,121.237405
31.024751,121.295396
31.269373,121.171837
31.058828,121.242012
31.056837,121.240918
31.28804,121.163139
31.033609,121.688563
31.053115,121.230065
30.951762,121.483775
31.016201,121.255569
31.164225,121.148419
31.04962,121.215403
31.037684,121.21999
31.038507,121.218596
31.148621,121.801843
31.150632,121.80372
31.14795,121.804084
31.032907,121.21678
31.149167,121.80503
31.152474,121.806801
31.149894,121.806192
31.151517,121.807152
31.150976,121.807427
31.15313,121.137146
31.040225,121.738855
30.933873,121.462897
31.150136,121.807671
31.14962,121.807611
31.149973,121.807971
31.006485,121.244151
31.016451,121.230689
30.930467,121.46288
31.134,121.80939
31.13404,121.809754
31.004526,121.234581
31.053515,121.763772
31.033591,121.19821
31.134775,121.81529
31.135326,121.815591
30.918216,121.488742
31.148702,121.116896
31.15947,121.113082
30.915785,121.48381
31.009376,121.208262
30.913932,121.459229
31.01688,121.197412
31.148024,121.111023
31.16378,121.09212
31.144016,121.094932
31.134391,121.084075
31.111469,121.056564
30.836436,121.315308
30.892089,121.165893
30.909624,121.819552
30.871616,121.818975
30.756536,121.329269
30.753633,121.33429
30.746166,121.33665
30.894577,121.906005
30.88127,121.902452
30.732626,121.34774
30.89636,121.92555
30.733461,121.328097
30.88874,121.016726
